token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
春节,0,110,0.39486347047075404,12,0.13522430788268064,0.18264648945422776,0.9994281370800977,12,0.0005716408890237649,0.998856496191074,0.0012381901918725158,2,Chūnjié,Spring Festival (Chinese New Year),Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
表述,13,237,0.2951653952606803,45,0.03428477353824122,0.04638597572443336,0.999252704829417,21,0.00034626264115863266,0.9989064421882583,0.0017812626708908295,7-9,biǎoshù,to formulate; enunciation; to explain sth precisely,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.5
核实,13,237,0.2906346780723597,36,0.06751060484098431,0.08690011173571968,0.987243217011187,27,0.010670754826766077,0.976572462184421,0.019035427053334903,7-9,héshí,to verify; to check,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,0.75
分析,13,237,0.2904034750432046,21,0.07446029181821448,0.09496797964780823,0.9978819277735373,34,0.0010517418037813845,0.9968301859697559,0.004509565497278633,5,fēnxī,to analyze; analysis,Translation,旋转 | 振动 | 转动 | 测量 | 遥控 | 探测 | 图像 | 开关 | 转弯 | 传输 | 刹车 | 检测,0.5
询问,13,237,0.2842123069417037,28,0.02052932848467398,0.02788109996649857,0.9947852204014617,28,0.003711886544657038,0.9910733338568046,0.009404269352292065,5,xúnwèn,to inquire,Translation,骂 | 打岔 | 责怪 | 取笑 | 埋怨 | 胡闹 | 嘲笑 | 唠叨 | 责备 | 说闲话 | 插嘴 | 闹着玩儿,0.25
解读,13,237,0.2794255484508299,45,0.07215953126359317,0.09102616114368928,0.9999670752034423,34,0.000024461146921109693,0.9999426140565212,0.00010417609261225902,7-9,jiědú,to decipher; to decode; to interpret,Translation,旋转 | 振动 | 转动 | 测量 | 遥控 | 探测 | 图像 | 开关 | 转弯 | 传输 | 刹车 | 检测,0.5
讨论,13,237,0.27865952310736747,28,0.0301129235174889,0.0400729087140388,0.990890984284759,28,0.005161561431909342,0.9857294228528496,0.015120685532454024,2,tǎolùn,to discuss; to talk over,Translation,骂 | 打岔 | 责怪 | 取笑 | 埋怨 | 胡闹 | 嘲笑 | 唠叨 | 责备 | 说闲话 | 插嘴 | 闹着玩儿,0.5
确认,13,237,0.27518057941217744,36,0.06862724591442218,0.08649257576057634,0.9936760979197514,36,0.0028700877900448255,0.9908060101297066,0.012004599814760231,4,quèrèn,to confirm; to verify; confirmation,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,1.0
探讨,13,237,0.2746676585134196,2,0.02397647656319668,0.031998124118704695,0.9996318438403393,2,0.00016047841572193296,0.9994713654246173,0.0009436142061098212,6,tàntǎo,to investigate; to probe,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.5
总结,13,237,0.27292491173538735,2,0.07107630149997957,0.0890511529660343,0.9979515627639038,45,0.0018486308442105697,0.9961029319196932,0.0040121509296296536,3,zǒngjié,to sum up; to conclude; summary; résumé,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.25
论证,13,237,0.2719716756350107,2,0.06404066993706026,0.08085238836231838,0.9896491987742261,2,0.008368061879516326,0.9812811368947097,0.01661736288763106,7-9,lùnzhèng,to prove a point; to expound on; to demonstrate or prove (through argument); proof,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.5
陈述,13,237,0.2718162673623673,27,0.030303235002207107,0.03995221578625238,0.9902703854620758,45,0.005757583973829045,0.9845128014882467,0.015967715819259674,7-9,chénshù,an assertion; to declare; to state,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,1.0
解答,13,237,0.27043832093682685,45,0.04116552924080666,0.05341128326245709,0.998447337811838,45,0.0015198101369020877,0.996927527674936,0.003012695670853675,7-9,jiědá,to solve (a problem); to resolve (a difficulty); to provide an answer; solution; resolution; answer,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.5
归纳,13,237,0.2696063357792429,45,0.040288974602361693,0.0522769977845685,0.9885728408867756,45,0.01116472178018385,0.9774081191065918,0.016338784919810143,7-9,guīnà,to sum up; to summarize; to conclude from facts; induction (method of deduction in logic),Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.5
介绍,13,237,0.2695894121595074,37,0.0609835292454384,0.07705835553844112,0.9826468077513671,37,0.017198116059440344,0.9654486916919268,0.02263775866107349,1,jièshào,to introduce (sb to sb); to give a presentation; to present (sb for a job etc); introduction,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.5
汇报,13,237,0.2693366622579477,37,0.014098651481793234,0.018930412246852393,0.9449359626979792,37,0.05343922781810734,0.8914967348798719,0.05656383600650381,4,huìbào,to report; to give an account of; to collect information and report back; to report; to give an account of; report,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.5
描述,13,237,0.26803955641270294,45,0.04094903749936968,0.05298037933471551,0.9955937506503918,16,0.0030390597353730365,0.9925546909150188,0.008257454912424805,4,miáoshù,to describe; description,Translation,形状 | 花纹 | 放置 | 制成 | 圆形 | 填充 | 遮盖 | 镶嵌 | 雕刻 | 摆放 | 体积 | 颜色,0.5
证实,13,237,0.2675578016374289,42,0.07088537946325493,0.08823969376864088,0.999772355888385,26,0.00022109905625439924,0.9995512568321305,0.00055719409807313,5,zhèngshí,to confirm (sth to be true); to verify,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,1.0
判定,13,237,0.2666811389534287,42,0.057002960499183186,0.07212626419411486,0.998826238009489,16,0.0008541726660556494,0.9979720653434333,0.0026557702731656286,7-9,pàndìng,to judge; to decide; judgment; determination,Translation,形状 | 花纹 | 放置 | 制成 | 圆形 | 填充 | 遮盖 | 镶嵌 | 雕刻 | 摆放 | 体积 | 颜色,0.75
通报,13,237,0.2661397619501741,37,0.046495507461101954,0.05958245034853898,0.9532432539827225,27,0.046615440075265475,0.906627813907457,0.04855279014967909,6,tōngbào,to inform; to notify; to announce; circular; bulletin; (scientific) journal,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
列举,13,237,0.26598715144835183,45,0.054528392684080274,0.06915097122710849,0.9997609983853403,42,0.0002154228760317831,0.9995455755093084,0.0005996577421806745,7-9,lièjǔ,a list; to list; to enumerate,Translation,欺骗 | 阻挠 | 纵容 | 反抗 | 阻止 | 煽动 | 抨击 | 抗拒 | 嘲弄 | 容忍 | 对抗 | 抵抗,1.0
提交,13,237,0.2659382706809916,36,0.023808856528524658,0.03141546455705108,0.8391579071888231,36,0.15789060338328623,0.6812673038055369,0.11767206951967049,6,tíjiāo,to submit (a report etc); to refer (a problem) to sb,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,1.0
判断,13,237,0.2655931442023665,21,0.03579787093229053,0.04647838385032811,0.9673779654725388,21,0.028566364950471282,0.9388116005220676,0.04087465234446092,3,pànduàn,to judge; to determine; judgment,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.75
回应,13,237,0.26555712258480174,28,0.03771253891055493,0.048840606584108756,0.9930813167550749,27,0.006673787360374197,0.9864075293947008,0.010881311625193539,6,huíyìng,to respond; response,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
梳理,13,237,0.26515498256129266,2,0.0419623446234092,0.05401898420737898,0.9708441709879259,2,0.028531647869495125,0.9423125231184307,0.03460171111119012,7-9,shūlǐ,to comb; fig. to sort out,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.5
查询,13,237,0.2646993953196641,36,0.02718501360906611,0.03565314932766118,0.9742461797646691,36,0.01371092669982159,0.9605352530648475,0.038228796521679015,5,cháxún,to check; to inquire; to consult (a document etc); inquiry; query,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.25
求证,13,237,0.2641065825028937,28,0.025857816471597933,0.03394522426551166,0.9996512720377693,28,0.0003080001169322226,0.999343271920837,0.0008483574699902982,7-9,qiúzhèng,to seek proof; to seek confirmation,Translation,骂 | 打岔 | 责怪 | 取笑 | 埋怨 | 胡闹 | 嘲笑 | 唠叨 | 责备 | 说闲话 | 插嘴 | 闹着玩儿,0.5
核对,13,237,0.263748311152184,36,0.027621307972045733,0.03615955543269385,0.9983690481794932,36,0.0009064402235781132,0.9974626079559151,0.0034079753536292415,7-9,héduì,to check; to verify; to audit; to examine,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.25
论述,13,237,0.26327552794814385,45,-0.006680181706539445,-0.009067408454526402,0.9969535505880694,45,0.0022263317792487443,0.9947272188088208,0.00584634822684059,7-9,lùnshù,treatise; discourse; exposition,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.25
验证,13,237,0.26325639317133576,34,0.026289502065442588,0.03445394670166403,0.81223643385756,34,0.17400469185900008,0.6382317419985599,0.13722332698283227,7-9,yànzhèng,to inspect and verify; experimental verification; to validate (a theory); to authenticate,Translation,旋转 | 振动 | 转动 | 测量 | 遥控 | 探测 | 图像 | 开关 | 转弯 | 传输 | 刹车 | 检测,0.5
告知,13,237,0.2631875408971599,28,0.02682384315836736,0.03512646410200663,0.994331522047102,27,0.005386418624613162,0.9889451034224888,0.009302919160051482,7-9,gàozhī,to inform,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
审查,13,237,0.2617769069447758,27,0.014197691753846525,0.01886935082136142,0.7985645836506056,27,0.198959680958408,0.5996049026921976,0.132712094510937,6,shěnchá,to examine; to investigate; to censor out; censorship,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
理解,13,237,0.26155080233537564,23,-0.017464737729283586,-0.02365056091132136,0.9500866214139583,23,0.042743878530958804,0.9073427428829994,0.05774768394642534,3,lǐjiě,to comprehend; to understand,Translation,性格 | 人格 | 天性 | 审美 | 情感 | 气质 | 品德 | 本性 | 性情 | 人性 | 自尊 | 感情,0.75
提出,13,237,0.261459164476709,2,0.04287882989525496,0.05487298540444086,0.9339941071609853,2,0.03402957511071032,0.8999645320502749,0.07930486708213005,2,tíchū,to raise (an issue); to propose; to put forward; to suggest; to post (on a website); to withdraw (cash),Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,1.0
猜测,13,237,0.2604434338525504,9,0.012596633136263108,0.016747430108997884,0.992349503917576,9,0.007507132361041615,0.9848423715565344,0.011683792533843914,5,cāicè,to guess; to conjecture; to surmise,Translation,道理 | 想法 | 毛病 | 难处 | 事情 | 本事 | 主意 | 念头 | 顾虑 | 好处 | 意思 | 坏处,1.0
确定,13,237,0.26035224798866213,2,0.042808317999967815,0.054710187115487946,0.8265007628583398,2,0.12788602207332228,0.6986147407850176,0.1574753748605152,3,quèdìng,definite; certain; fixed; to fix (on sth); to determine; to be sure; to ensure; to make certain; to ascertain; to clinch; to recognize; to confirm; OK (on computer dialog box),Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,1.0
了解,13,237,0.2601823918155975,24,0.043981697722793645,0.056113468577122134,0.9981209672710842,24,0.0016868860255193551,0.9964340812455649,0.0037419179381493655,4,liǎojiě,to understand; to realize; to find out; to understand; to realize; to find out,Translation,感激 | 怀念 | 感动 | 敬佩 | 祝福 | 敬重 | 深情 | 真挚 | 想念 | 钦佩 | 羡慕 | 感谢,0.75
推断,13,237,0.25981474786078435,28,0.06944608653502873,0.08577494869300073,0.9993722410826167,26,0.00019210922767557578,0.9991801318549411,0.0016030933498943425,7-9,tuīduàn,to infer; to deduce; to predict; to extrapolate,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,0.75
修改,13,237,0.25969934994020294,45,0.026468815304577065,0.03451991309017366,0.9979888650192054,45,0.0016590239724971001,0.9963298410467083,0.004044090049044417,3,xiūgǎi,to amend; to alter; to modify,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.75
上报,13,237,0.2589838564629292,36,0.04332821403604059,0.05524131539634595,0.9835979975757247,36,0.011175595576218262,0.9724224019995065,0.025281549468231655,7-9,shàngbào,to report to one's superiors; to appear in the news; to reply to a letter,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,1.0
揣测,13,237,0.2589459414890347,28,-0.044557160046557576,-0.06012673371776455,0.9824755625212584,42,0.009550138704675575,0.9729254238165829,0.026368091405478217,7-9,chuǎicè,to guess; to conjecture,Translation,欺骗 | 阻挠 | 纵容 | 反抗 | 阻止 | 煽动 | 抨击 | 抗拒 | 嘲弄 | 容忍 | 对抗 | 抵抗,1.0
认定,13,237,0.2588236137745589,27,0.03767617406781942,0.04837394904837106,0.9895398006838747,27,0.010144441353136536,0.9793953593307382,0.015357337733812575,5,rèndìng,to maintain (that sth is true); to determine (a fact); determination (of an amount); of the firm opinion; to believe firmly; to set one's mind on; to identify with,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
追问,13,237,0.25858054550280757,28,-0.046467421716861024,-0.06267359378689866,0.6625351152025285,28,0.33554581109148,0.3269893041110485,0.1670010003007542,7-9,zhuīwèn,to question closely; to investigate in detail; to examine minutely; to get to the heart of the matter,Translation,骂 | 打岔 | 责怪 | 取笑 | 埋怨 | 胡闹 | 嘲笑 | 唠叨 | 责备 | 说闲话 | 插嘴 | 闹着玩儿,0.25
透露,13,237,0.25850760702014824,37,0.05664694423567884,0.07097375307086477,0.9872073577982166,37,0.012432373254183534,0.974774984544033,0.018063325982319755,6,tòulù,to leak out; to divulge; to reveal,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,1.0
反映,13,237,0.25846962851516336,31,0.027707058508108534,0.03601886417352652,0.9890075772842263,2,0.007062576178888863,0.9819450011053374,0.01796499386948263,4,fǎnyìng,to mirror; to reflect; mirror image; reflection; (fig.) to report; to make known; to render,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.75
评估,13,237,0.2583514627802866,2,0.042439123886772706,0.05412548365687011,0.8511371850498535,4,0.08309994470575191,0.7680372403441016,0.141340287444355,5,pínggū,to evaluate; to assess; assessment; evaluation,Translation,业务 | 企业 | 产品 | 销售 | 市场 | 产业 | 行业 | 运营 | 服务 | 租赁 | 消费 | 金融,0.75
界定,13,237,0.25799494305160564,2,0.030644966648413097,0.03966215713778918,0.977219756501977,21,0.011908225472489712,0.9653115310294873,0.034833482808961744,7-9,jièdìng,definition; to delimit,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.75
推测,13,237,0.25752488321998995,28,0.0633892012531026,0.07865989327808644,0.9990406646128425,26,0.0007104742615993506,0.9983301903512432,0.002145141538970753,7-9,tuīcè,speculation; to conjecture; to surmise; to speculate,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,0.75
研究,13,237,0.25722528005905276,2,0.03911283496079557,0.05002360597197473,0.948591119346,2,0.04879789458055553,0.8997932247654445,0.05559797498964907,4,yánjiū,research; a study; to research; to look into,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.5
公示,13,237,0.25659466921788615,36,0.02183861329291395,0.028538106654749144,0.8714740241485919,4,0.06779197961077353,0.8036820445378183,0.1319127930680839,7-9,gōngshì,to make known to the public (for information or to seek comments); public notification,Translation,业务 | 企业 | 产品 | 销售 | 市场 | 产业 | 行业 | 运营 | 服务 | 租赁 | 消费 | 金融,0.5
调查,13,237,0.2561194685277823,27,0.03463091229693402,0.04448349805786925,0.7421563818849843,27,0.25244914414156433,0.48970723774342,0.1542748722964458,3,diàochá,investigation; inquiry; to investigate; to survey; survey; (opinion) poll,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
澄清,13,237,0.25609192956014304,28,0.05040202523120779,0.0634538393832526,0.990135306903058,27,0.009702423787804603,0.9804328831152533,0.014419295155799976,7-9,chéngqīng,clear (of liquid); limpid; to clarify; to make sth clear; to be clear (about the facts); to settle (of liquid); to become clear (by precipitation of impurities); precipitate (chemistry); to put in order; to quell disturbances,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,1.0
解析,13,237,0.2560738650407552,45,0.042926624972312005,0.054554838158089376,0.9882133827427129,34,0.009029947789161264,0.9791834349535516,0.018707746871948858,7-9,jiěxī,to analyze; to resolve; (math.) analysis; analytic,Translation,旋转 | 振动 | 转动 | 测量 | 遥控 | 探测 | 图像 | 开关 | 转弯 | 传输 | 刹车 | 检测,0.5
披露,13,237,0.2544646414448764,27,0.05788999625133154,0.07205398224615053,0.751787940580148,4,0.18013933730467213,0.5716486032754758,0.1949327498236926,7-9,pīlù,to reveal; to publish; to make public; to announce,Translation,业务 | 企业 | 产品 | 销售 | 市场 | 产业 | 行业 | 运营 | 服务 | 租赁 | 消费 | 金融,0.75
