token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
魅力,0,164,0.33245281890765455,1,0.051931073252129756,0.0721787947565486,0.9998478159565728,26,0.00010912035595891432,0.9997386956006139,0.0004104611505282552,7-9,mèilì,charm; fascination; glamor; charisma,Translation,真挚 | 祝福 | 感激 | 真诚 | 感恩 | 牵挂 | 深情 | 快乐 | 幸福 | 思念 | 情谊 | 亲爱,0.75
昼夜,11,180,0.2229296586566113,34,-0.012302681919891062,-0.015832134190866588,0.917178747566012,34,0.046910092004051274,0.8702686555619608,0.10139557268745293,7-9,zhòuyè,"day and night; period of 24 hours; continuously, without stop",Translation,春节 | 夜晚 | 除夕 | 清明节 | 过年 | 中秋节 | 圣诞节 | 佳节 | 假期 | 晚饭 | 元宵节 | 假日,0.75
失灵,11,180,0.2217962579913549,43,-0.04607468061778794,-0.05920644958460779,0.9800050819542955,43,0.016905481478119214,0.9630996004761763,0.02789325823105938,7-9,shīlíng,out of order (of machine); not working properly; a failing (of a system),Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
绿灯,11,180,0.22156241622371706,36,0.009133824049886191,0.011597455112161918,0.49288107195129616,36,0.4627654188985276,0.030115653052768532,0.232146439279612,7-9,lǜdēng,green light (traffic signal); (fig.) permission to proceed,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
野外,11,180,0.22150115177406055,25,-0.017112043686622058,-0.021980820813823052,0.9771738327491511,25,0.020383391620398855,0.9567904411287523,0.03015176273988423,7-9,yěwài,countryside; areas outside the city,Translation,吃饭 | 贪玩儿 | 聊天儿 | 睡觉 | 干活儿 | 打牌 | 打盹儿 | 做饭 | 说闲话 | 抽烟 | 玩耍 | 挣钱,0.25
得手,11,180,0.2204860503458485,16,-0.01873486259737231,-0.024034031213532946,0.6823774668953085,16,0.25553580725711417,0.42684165963819437,0.20458630508515557,7-9,déshǒu,to go smoothly; to come off; to succeed,Translation,比赛 | 决赛 | 选手 | 夺冠 | 冠军 | 单打 | 半决赛 | 亚军 | 预赛 | 银牌 | 教练 | 双打,0.0
距离,11,180,0.21966054085991954,45,0.029659646738474432,0.0366168882449623,0.9330571724554433,9,0.03979697237080666,0.8932602000846366,0.083574312907792,4,jùlí,distance; to be apart from,Translation,山岭 | 树林 | 峡谷 | 丘陵 | 山坡 | 山谷 | 山顶 | 海岸 | 山峰 | 沿岸 | 河流 | 湖泊,1.0
观测,11,180,0.2195940454076796,33,0.0019473602590762973,0.0024891059091967406,0.48291104399321744,18,0.35644357917376784,0.1264674648194496,0.2898762883135941,7-9,guāncè,to observe; to survey; observation (scientific etc),Translation,形状 | 放置 | 摆放 | 制成 | 填充 | 花纹 | 体积 | 厚度 | 安装 | 圆形 | 尺寸 | 遮盖,0.0
失控,11,180,0.21898475476344667,43,-0.05053432887411394,-0.06470338342602788,0.8353197039899743,43,0.12145652702525414,0.7138631769647202,0.1491033715655083,7-9,shīkòng,to go out of control,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
线路,11,180,0.21830439739060703,36,-0.03006895546360494,-0.03846632290527316,0.6452930665874126,36,0.3377864805736669,0.3075065860137457,0.1857902183392187,6,xiànlù,(electricity) line; circuit; wire; (traffic) road; track; route,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
空难,11,180,0.21827793135851853,43,0.011805418008918156,0.014877138104882389,0.9852182254562243,38,0.008634842432469128,0.9765833830237551,0.02400537214726942,7-9,kōngnàn,air crash; aviation accident or incident,Translation,干燥 | 湿度 | 害虫 | 干旱 | 雨水 | 腐烂 | 土壤 | 粪便 | 温度 | 潮湿 | 低温 | 消毒,0.0
打雷,11,180,0.21818614959130458,25,-0.04938952596703525,-0.06317299948218717,0.8638196080520997,34,0.07123453243795005,0.7925850756141496,0.14267258752601714,4,dǎléi,to rumble with thunder; clap of thunder,Translation,春节 | 夜晚 | 除夕 | 清明节 | 过年 | 中秋节 | 圣诞节 | 佳节 | 假期 | 晚饭 | 元宵节 | 假日,0.25
碰撞,11,180,0.2175834373423979,43,0.009669636105710006,0.012207807838095502,0.9853750105437892,33,0.009224181215255258,0.9761508293285339,0.024202907370195408,7-9,pèngzhuàng,to collide; collision,Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,0.0
漫游,11,180,0.21721915919872806,34,0.0070278363216080275,0.008898150305475269,0.9573244788257275,34,0.03832162649032008,0.9190028523354073,0.04957942869249853,7-9,mànyóu,to travel around; to roam; (mobile telephony) roaming,Translation,春节 | 夜晚 | 除夕 | 清明节 | 过年 | 中秋节 | 圣诞节 | 佳节 | 假期 | 晚饭 | 元宵节 | 假日,0.0
联络,11,180,0.21633208226388104,15,0.010596869991812391,0.013341734589702453,0.9358947131993752,33,0.027991871488926477,0.9079028417104488,0.08460283986252766,5,liánluò,to get in touch with; to contact; to stay in contact (with); liaison; (math.) connection,Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,0.75
操控,11,180,0.21440939911974843,23,-0.02189742888877394,-0.02787384276776974,0.9941204984660383,23,0.0030825198692204583,0.9910379785968179,0.010719840048948801,7-9,cāokòng,to control; to manipulate,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
汇合,11,180,0.21345233056747287,9,0.016731988227468103,0.020829592867083774,0.986513018411097,10,0.009578170455476204,0.9769348479556208,0.0210095567813656,7-9,huìhé,confluence; to converge; to join; to fuse; fusion,Translation,看见 | 旁边 | 那儿 | 那边 | 老远 | 外边 | 这儿 | 外头 | 前边 | 后边 | 回去 | 瞧,1.0
登陆,11,180,0.21299160487759478,15,0.01743880493249239,0.021677998172288288,0.6299758304236484,46,0.27964392522645803,0.3503319051971903,0.2524426839369831,7-9,dēnglù,to land; to come ashore; to make landfall (of typhoon etc); to log in (frequently used erroneous variant of 登录),Translation,推动 | 构建 | 拓展 | 推进 | 促进 | 培育 | 打造 | 开拓 | 强化 | 深化 | 开创 | 引领,0.75
终点,11,180,0.21296336787518566,0,0.01642060269217116,0.020437432112875936,0.8965011348252616,0,0.07703702550401771,0.8194641093212439,0.10648981123164236,5,zhōngdiǎn,the end; end point; finishing line (in a race); destination; terminus,Translation,魅力 | 风采 | 气质 | 特质 | 底蕴 | 气魄 | 气息 | 光芒 | 风范 | 韵味 | 风貌 | 内涵,1.0
渡过,11,180,0.21282022435436718,23,-0.014025614381993484,-0.017817549200231753,0.920591178978676,10,0.059078838566625894,0.8615123404120502,0.08918283721114442,7-9,dùguò,to cross over; to pass through,Translation,看见 | 旁边 | 那儿 | 那边 | 老远 | 外边 | 这儿 | 外头 | 前边 | 后边 | 回去 | 瞧,0.75
破案,11,180,0.21264770388344292,27,-0.006989454982446214,-0.00887716339549685,0.9092715496061099,20,0.03154419813750336,0.8777273514686066,0.12021694868896818,7-9,pò'àn,to solve a case; shabby old table,Translation,妖怪 | 鬼 | 蛇 | 小偷儿 | 怪物 | 野兽 | 虫子 | 狼 | 猫 | 狗 | 狮子 | 猩猩,0.5
中断,11,180,0.21230565991720032,43,-0.01866361602836758,-0.02369398265119663,0.9431676501655185,35,0.028566767824420344,0.9146008823410982,0.07492438159648702,5,zhōngduàn,to cut short; to break off; to discontinue; to interrupt,Translation,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩,0.0
搁浅,11,180,0.21192281054454346,43,-0.023253279508041708,-0.029506347625807162,0.745840053136631,35,0.11981802789201614,0.6260220252446149,0.21481756435432853,7-9,gēqiǎn,to be stranded (of ship); to run aground; fig. to run into difficulties and stop,Translation,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩,0.0
向导,11,180,0.20849779082172987,32,0.0212563728898775,0.02615336627487642,0.9979303926237199,39,0.0015203582142135626,0.9964100344095063,0.004309842759239929,5,xiàngdǎo,guide,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,1.0
往来,11,180,0.20614379199896637,3,0.013822327378082283,0.017113649518486033,0.6941407225645226,9,0.24664023887736067,0.447500483687162,0.2242348676580237,6,wǎnglái,dealings; contacts; to go back and forth,Translation,山岭 | 树林 | 峡谷 | 丘陵 | 山坡 | 山谷 | 山顶 | 海岸 | 山峰 | 沿岸 | 河流 | 湖泊,0.75
预定,11,180,0.20481929703159585,3,-0.006463774587113391,-0.008128686426851432,0.9757517780856862,3,0.02050051485754394,0.9552512632281424,0.033650563987644794,7-9,yùdìng,to schedule in advance,Translation,学费 | 交纳 | 收据 | 支票 | 生活费 | 缴纳 | 付款 | 汇款 | 返还 | 报销 | 账单 | 款项,1.0
航海,11,180,0.20445841679863655,5,0.0022046291394820228,0.0027635720550936173,0.6200599130892048,13,0.3031792875294168,0.316880625559788,0.24838991645112476,7-9,hánghǎi,to sail the seas; maritime navigation; voyage,Translation,音乐 | 歌曲 | 戏剧 | 舞蹈 | 歌剧 | 话剧 | 电影 | 诗歌 | 演唱 | 独唱 | 节目 | 歌词,0.25
归来,11,180,0.20415564798712596,34,-0.04307422529137306,-0.05412393162360002,0.8145298053730213,15,0.09835896742118266,0.7161708379518387,0.17510054842928677,7-9,guīlái,to return; to come back,Translation,接见 | 开幕 | 会见 | 出席 | 举行 | 颁奖 | 应邀 | 拜会 | 招待会 | 举办 | 开幕式 | 闭幕,1.0
出山,11,180,0.2034981075388782,25,-0.012360734483921942,-0.015518776039223641,0.8665054914240299,39,0.059711055378156824,0.8067944360458731,0.1439869333077756,7-9,chūshān,to leave the mountain (of a hermit); to come out of obscurity to a government job; to take a leading position,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,0.75
地点,11,180,0.20341120170448818,34,-0.00312973518180254,-0.003928921908642559,0.9985740543259486,47,0.0005842774800554702,0.9979897768458931,0.003375499262990534,1,dìdiǎn,place; site; location; venue,Translation,裁决 | 拒绝 | 控告 | 驳回 | 判决 | 请求 | 指责 | 违反 | 裁定 | 谴责 | 劝告 | 否决,1.0
关闭,11,180,0.20291210465745854,47,0.0011578938750355372,0.0014505480525872259,0.7622611569240126,33,0.09094159920504487,0.6713195577189678,0.23015822407740189,4,guānbì,"to close; to shut (a window etc); (of a shop, school etc) to shut down",Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,0.25
赴,11,180,0.20183248964303,15,-0.04673147821451243,-0.058548459575374544,0.5643614255623959,15,0.4327774150746401,0.13158401048775575,0.18062575537432407,7-9,fù,to go; to visit (e.g. another country); to attend (a banquet etc),Translation,接见 | 开幕 | 会见 | 出席 | 举行 | 颁奖 | 应邀 | 拜会 | 招待会 | 举办 | 开幕式 | 闭幕,1.0
进场,11,180,0.20172295569253593,14,0.0058943243676209955,0.00732968692647223,0.9843936515138941,35,0.0037361800770341464,0.98065747143686,0.02893763268944536,7-9,jìnchǎng,to enter the venue; to enter the arena; (aviation) to approach the airfield; (investing) to get into the market,Translation,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩,1.0
幸免,11,180,0.20120103256029345,43,-0.037756686114045174,-0.047266818878174154,0.5539634223896783,43,0.2995253312241643,0.254438091165514,0.2770697895857628,7-9,xìngmiǎn,to avoid (an unpleasant fate),Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.0
预报,11,180,0.20027629708195435,38,-0.026682945833773314,-0.0333652056784263,0.6758906348138577,8,0.12074730013759333,0.5551433346762644,0.2975879733655876,3,yùbào,forecast,Translation,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前,0.5
摇摆,11,180,0.199965754039928,45,-0.0436619770217859,-0.05457513505486232,0.8617402880617928,23,0.08754531492125864,0.7741949731405342,0.13896668911550036,7-9,yáobǎi,to sway; to wobble; to waver,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
噪音,11,180,0.1983584579249774,38,-0.04333334597705765,-0.05405576395765456,0.864610570212963,38,0.059551901629747626,0.8050586685832153,0.1449309571255099,7-9,zàoyīn,rumble; noise; static (in a signal),Translation,干燥 | 湿度 | 害虫 | 干旱 | 雨水 | 腐烂 | 土壤 | 粪便 | 温度 | 潮湿 | 低温 | 消毒,0.25
守株待兔,11,180,0.1973576160231174,25,-0.047923866249003244,-0.05970761973913345,0.5392922420325257,25,0.2941302233678143,0.24516201866471138,0.2848521564847291,7-9,shǒuzhū-dàitù,"lit. to guard a tree-stump, waiting for rabbits (idiom); to wait idly for opportunities; to trust to chance rather than show initiative",Translation,吃饭 | 贪玩儿 | 聊天儿 | 睡觉 | 干活儿 | 打牌 | 打盹儿 | 做饭 | 说闲话 | 抽烟 | 玩耍 | 挣钱,1.0
停业,11,180,0.19641146601498818,36,-0.02006912540180586,-0.024974379988080008,0.8807362901521556,47,0.08591950106273596,0.7948167890894197,0.12668067540206826,7-9,tíngyè,to cease trading (temporarily or permanently); to close down,Translation,裁决 | 拒绝 | 控告 | 驳回 | 判决 | 请求 | 指责 | 违反 | 裁定 | 谴责 | 劝告 | 否决,0.25
动静,11,180,0.19566498974797522,14,-0.04901327752329007,-0.060936397021848665,0.9320544227638674,14,0.02355670269593884,0.9084977200679286,0.08917113265321022,7-9,dòngjing,(detectable) movement; (sign of) activity; movement and stillness,Translation,小声 | 大声 | 招呼 | 嬉笑 | 点头 | 插嘴 | 扭头 | 交头接耳 | 自言自语 | 神情 | 听见 | 坐下,1.0
突击,11,180,0.19536272551235687,44,-0.007027277479927846,-0.008733472463604763,0.9728120953452818,44,0.012700217558695855,0.9601118777865859,0.03907514738976603,7-9,tūjī,sudden and violent attack; assault; fig. rushed job; concentrated effort to finish a job quickly,Translation,努力 | 兢兢业业 | 拼搏 | 刻苦 | 坚持不懈 | 一心一意 | 奋勇 | 竭尽全力 | 艰苦奋斗 | 不懈 | 奋力 | 拼命,0.5
防御,11,180,0.19350059663361546,23,-0.031266239169965904,-0.038767839181849985,0.4010246749299129,23,0.3624329332870777,0.03859174164283519,0.29015584345116235,7-9,fángyù,defense; to defend,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
入场,11,180,0.18711081613092848,16,-0.011165956113393743,-0.013736135668883634,0.9106723003865037,16,0.07505566752338984,0.8356166328631138,0.09425066183253057,7-9,rùchǎng,"to enter the venue for a meeting; to enter into an examination; to enter a stadium, arena etc",Translation,比赛 | 决赛 | 选手 | 夺冠 | 冠军 | 单打 | 半决赛 | 亚军 | 预赛 | 银牌 | 教练 | 双打,1.0
接力,11,180,0.17659355322171028,16,-0.025273465942711265,-0.030693791676756715,0.8982293405743262,16,0.06929478963480791,0.8289345509395183,0.11574152170382615,7-9,jiēlì,relay,Translation,比赛 | 决赛 | 选手 | 夺冠 | 冠军 | 单打 | 半决赛 | 亚军 | 预赛 | 银牌 | 教练 | 双打,1.0
箱子,12,265,0.39642581255801085,45,0.08422559940140356,0.1224565651407816,0.999984002712729,36,0.000015623100793911716,0.9999683796119351,0.00004979781114507853,4,xiāngzi,suitcase; chest; box; case; trunk,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
衣架,12,265,0.39385689467586443,45,0.11558233407320717,0.1601472357268175,0.9998721857688572,36,0.00012609180076105672,0.9997460939680961,0.0003279143823958491,3,yījià,clothes hanger; clothes rack,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
袜子,12,265,0.39094684209610026,41,0.09500541091699555,0.13493964156434246,0.9946563808263609,41,0.005343284954565006,0.9893130958717958,0.008509673299002502,4,wàzi,socks; stockings,Translation,米饭 | 豆腐 | 牛奶 | 酸奶 | 果汁 | 红薯 | 果酱 | 豆浆 | 肉 | 汁 | 橙汁 | 醋,1.0
椅子,12,265,0.390747747370617,45,0.039365912995709074,0.06069196806686867,0.9998585924467976,36,0.0001414037371385028,0.9997171887096591,0.0003565572615249534,2,yǐzi,chair,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
拖鞋,12,265,0.3876913153955351,45,0.09426408883314213,0.13341030446804492,0.9988171179456854,36,0.0011804763692009287,0.9976366415764845,0.0023445943917109243,6,tuōxié,slippers; sandals; flip-flops,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
凳子,12,265,0.3871751604218363,45,0.04450902544848162,0.06771144439162202,0.9998801646358871,36,0.00011980899293121402,0.999760355642956,0.00030729102036244985,7-9,dèngzi,stool; small seat,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
柜子,12,265,0.38592793850646523,45,0.08176823437307329,0.11751005921730671,0.9996832377674593,36,0.0003167552676110242,0.9993664824998483,0.0007333970157034878,5,guìzi,cupboard; cabinet,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
杯子,12,265,0.3839723176741388,45,0.05790559575934906,0.0859218525665795,0.9987752820163931,41,0.0012245572381154551,0.9975507247782777,0.0024124227304430697,1,bēizi,cup; glass,Translation,米饭 | 豆腐 | 牛奶 | 酸奶 | 果汁 | 红薯 | 果酱 | 豆浆 | 肉 | 汁 | 橙汁 | 醋,1.0
梳子,12,265,0.3834176371528433,45,0.07415158152013235,0.10735187133166743,0.9997347156560749,41,0.00026188447945600077,0.9994728311766189,0.0006314853966640571,7-9,shūzi,comb,Translation,米饭 | 豆腐 | 牛奶 | 酸奶 | 果汁 | 红薯 | 果酱 | 豆浆 | 肉 | 汁 | 橙汁 | 醋,1.0
垫子,12,265,0.3822257931756492,45,0.038422976490859906,0.05855401008693915,0.9999966406709797,45,2.764015863983746e-6,0.9999938766551157,0.000012136469262687614,7-9,diànzi,cushion; mat; pad,Translation,手臂 | 胳膊 | 嘴唇 | 手掌 | 脖子 | 肩膀 | 手指 | 身子 | 舌头 | 鼻子 | 脸颊 | 嘴巴,1.0
毯子,12,265,0.3808314922781409,45,0.06808639885514928,0.09907008040766893,0.9999855808212189,41,9.690610728591953e-6,0.9999758902104903,0.00004836968680495497,7-9,tǎnzi,blanket,Translation,米饭 | 豆腐 | 牛奶 | 酸奶 | 果汁 | 红薯 | 果酱 | 豆浆 | 肉 | 汁 | 橙汁 | 醋,1.0
裤子,12,265,0.37954230423385166,45,0.05771955650266525,0.08510983862930671,0.9999957629188986,41,2.0313211138103155e-6,0.9999937315977848,0.00001572532877973694,3,kùzi,"variant of 裤子, trousers; pants; trousers; pants",Translation,米饭 | 豆腐 | 牛奶 | 酸奶 | 果汁 | 红薯 | 果酱 | 豆浆 | 肉 | 汁 | 橙汁 | 醋,1.0
衣服,12,265,0.3791298472890884,45,0.08038209015713138,0.11462649991446394,0.999957114565963,36,0.000027796978957239755,0.9999293175870058,0.00012834574271340557,1,yīfu,clothes,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,1.0
